"Site_ID","Year","Plant_genus","Plant_species","Plant_ID","Fruit_number","Seed_number","Seeds","Fruit_weight","Seed_weight","Notes","Plant_gen_sp"
"Cotito_de_santa_teresa",2015,"Lavandula","stoechas","A2","a","2",NA,NA,0.00099,"1 aborto","Lavandula stoechas"
"Cotito_de_santa_teresa",2015,"Lavandula","stoechas","A2","a","3",NA,NA,0.00107,"1 aborto","Lavandula stoechas"
"Cotito_de_santa_teresa",2015,"Lavandula","stoechas","A2","b","1",2,0.00459,0.00082,"2 abortos","Lavandula stoechas"
"Cotito_de_santa_teresa",2015,"Lavandula","stoechas","A2","b","2",NA,NA,0.0091,"2 abortos","Lavandula stoechas"
"Cotito_de_santa_teresa",2015,"Lavandula","stoechas","A3","a","1",2,0.00469,0.00088,"2 abortos","Lavandula stoechas"
"Cotito_de_santa_teresa",2015,"Lavandula","stoechas","A3","a","2",NA,NA,0.00091,"2 abortos","Lavandula stoechas"
"Las_mulas",2015,"Cistus","libanotis","A1","a","all",16,0.02311,0.01349,NA,"Cistus libanotis"
"Las_mulas",2015,"Cistus","libanotis","A1","b",NA,0,0.02398,0,"Predado","Cistus libanotis"
"Las_mulas",2015,"Cistus","libanotis","A1","c","all",15,0.03741,0.01455,NA,"Cistus libanotis"
"Las_mulas",2015,"Cistus","libanotis","A2","a","all",12,0.0218,0.00639,NA,"Cistus libanotis"
"Las_mulas",2015,"Cistus","libanotis","A3","a","all",10,0.0162,0.00836,NA,"Cistus libanotis"
"Las_mulas",2015,"Cistus","libanotis","B1","a","all",16,0.02716,0.01255,NA,"Cistus libanotis"
"Las_mulas",2015,"Cistus","libanotis","B1","b","all",10,0.02681,0.00825,NA,"Cistus libanotis"
"Las_mulas",2015,"Cistus","libanotis","B2","a","all",9,0.02432,0.00733,NA,"Cistus libanotis"
"Las_mulas",2015,"Cistus","libanotis","B2","b","all",11,0.02511,0.00987,NA,"Cistus libanotis"
"Las_mulas",2015,"Cistus","libanotis","B3","a","all",20,0.02791,0.0167,NA,"Cistus libanotis"
"Las_mulas",2015,"Lavandula","stoechas","A1","a","1",2,0.00297,0.00013,NA,"Lavandula stoechas"
"Las_mulas",2015,"Lavandula","stoechas","A1","a","2",NA,NA,0.00015,NA,"Lavandula stoechas"
"Las_mulas",2015,"Lavandula","stoechas","A1","b","1",3,0.00548,0.00051,"1 aborto","Lavandula stoechas"
"Las_mulas",2015,"Lavandula","stoechas","A1","b","2",NA,NA,0.00043,"1 aborto","Lavandula stoechas"
"Las_mulas",2015,"Lavandula","stoechas","A1","b","3",NA,NA,5e-04,"1 aborto","Lavandula stoechas"
"Las_mulas",2015,"Lavandula","stoechas","A1","c","1",2,0.0041,0.00079,"2 abortos","Lavandula stoechas"
"Las_mulas",2015,"Lavandula","stoechas","A1","c","2",NA,NA,0.00075,"2 abortos","Lavandula stoechas"
"Las_mulas",2015,"Lavandula","stoechas","A2","a","1",4,0.00474,0.00016,NA,"Lavandula stoechas"
"Las_mulas",2015,"Lavandula","stoechas","A2","a","2",NA,NA,1e-04,NA,"Lavandula stoechas"
"Las_mulas",2015,"Lavandula","stoechas","A2","a","3",NA,NA,0.00013,NA,"Lavandula stoechas"
"Las_mulas",2015,"Lavandula","stoechas","A2","a","4",NA,NA,6e-05,NA,"Lavandula stoechas"
"Las_mulas",2015,"Lavandula","stoechas","A2","b","1",3,0.0064,0.00061,"1 aborto","Lavandula stoechas"
"Las_mulas",2015,"Lavandula","stoechas","A2","b","2",NA,NA,0.00055,"1 aborto","Lavandula stoechas"
"Las_mulas",2015,"Lavandula","stoechas","A2","b","3",NA,NA,0.00058,"1 aborto","Lavandula stoechas"
"Las_mulas",2015,"Lavandula","stoechas","A3","a","1",2,0.00522,0.00064,"2 abortos","Lavandula stoechas"
"Las_mulas",2015,"Lavandula","stoechas","A3","a","2",NA,NA,0.00059,"2 abortos","Lavandula stoechas"
"Las_mulas",2015,"Lavandula","stoechas","B1","a","1",4,0.00549,3e-04,NA,"Lavandula stoechas"
"Las_mulas",2015,"Lavandula","stoechas","B1","a","2",NA,NA,0.00036,NA,"Lavandula stoechas"
"Las_mulas",2015,"Lavandula","stoechas","B1","a","3",NA,NA,0.00025,NA,"Lavandula stoechas"
"Las_mulas",2015,"Lavandula","stoechas","B1","a","4",NA,NA,0.00042,NA,"Lavandula stoechas"
"Las_mulas",2015,"Lavandula","stoechas","B1","b","1",4,0.0059,0.00042,NA,"Lavandula stoechas"
"Las_mulas",2015,"Lavandula","stoechas","B1","b","2",NA,NA,4e-04,NA,"Lavandula stoechas"
"Las_mulas",2015,"Lavandula","stoechas","B1","b","3",NA,NA,0.00049,NA,"Lavandula stoechas"
"Las_mulas",2015,"Lavandula","stoechas","B1","b","4",NA,NA,0.00031,NA,"Lavandula stoechas"
"Las_mulas",2015,"Lavandula","stoechas","B2","a","1",4,0.0072,0.00054,NA,"Lavandula stoechas"
"Las_mulas",2015,"Lavandula","stoechas","B2","a","2",NA,NA,0.00063,NA,"Lavandula stoechas"
"Las_mulas",2015,"Lavandula","stoechas","B2","a","3",NA,NA,0.00056,NA,"Lavandula stoechas"
"Las_mulas",2015,"Lavandula","stoechas","B2","a","4",NA,NA,0.00049,NA,"Lavandula stoechas"
"Las_mulas",2015,"Lavandula","stoechas","B3","a","1",2,0.00476,4e-04,"2 abortos","Lavandula stoechas"
"Las_mulas",2015,"Lavandula","stoechas","B3","a","2",NA,NA,0.00046,"2 abortos","Lavandula stoechas"
"Las_mulas",2015,"Lavandula","stoechas","B3","b","1",2,0.00375,0.00046,"2 abortos","Lavandula stoechas"
"Las_mulas",2016,"Lavandula","stoechas","B3","b","2",NA,NA,0.00035,"2 abortos","Lavandula stoechas"
"Las_mulas",2015,"Lavandula","stoechas","C1","a","1",2,0.00354,0.00043,"2 abortos","Lavandula stoechas"
"Las_mulas",2015,"Lavandula","stoechas","C1","a","2",NA,NA,0.00057,"2 abortos","Lavandula stoechas"
"Las_mulas",2015,"Lavandula","stoechas","C1","b",NA,0,0.00252,0,"Predado","Lavandula stoechas"
"Las_mulas",2015,"Lavandula","stoechas","C1","c","1",1,0.00286,0.00035,"2 abortos","Lavandula stoechas"
"Las_mulas",2015,"Lavandula","stoechas","C2","a","1",1,0.00305,0.00029,"1 aborto","Lavandula stoechas"
"Las_mulas",2015,"Lavandula","stoechas","C3","a","1",4,0.0062,0.00043,NA,"Lavandula stoechas"
"Las_mulas",2015,"Lavandula","stoechas","C3","a","2",NA,NA,0.00047,NA,"Lavandula stoechas"
"Las_mulas",2015,"Lavandula","stoechas","C3","a","3",NA,NA,4e-04,NA,"Lavandula stoechas"
"Las_mulas",2015,"Lavandula","stoechas","C3","a","4",NA,NA,0.00052,NA,"Lavandula stoechas"
"Las_mulas",2015,"Cistus","ladanifer","A1","a","all",326,0.36951,0.09893,NA,"Cistus ladanifer"
"Las_mulas",2015,"Cistus","ladanifer","A2","a","all",407,0.42075,0.11671,NA,"Cistus ladanifer"
"Las_mulas",2015,"Cistus","ladanifer","A2","b","all",593,0.47543,0.1395,NA,"Cistus ladanifer"
"Las_mulas",2015,"Cistus","ladanifer","A3","a","all",288,0.31742,0.08383,NA,"Cistus ladanifer"
"Las_mulas",2015,"Cistus","ladanifer","B3","a","all",520,0.41135,0.12319,NA,"Cistus ladanifer"
"Las_mulas",2015,"Halimium","calycinum","A3","a","1",3,0.02335,0.00321,NA,"Halimium calycinum"
"Las_mulas",2015,"Halimium","calycinum","A3","a","2",NA,NA,0.00313,NA,"Halimium calycinum"
"Las_mulas",2015,"Halimium","calycinum","A3","a","3",NA,NA,0.00111,NA,"Halimium calycinum"
"Las_mulas",2015,"Halimium","calycinum","A3","b",NA,0,0.01797,0,"Predado","Halimium calycinum"
"Las_mulas",2015,"Halimium","calycinum","B2","a","1",3,0.03137,0.00335,NA,"Halimium calycinum"
"Las_mulas",2015,"Halimium","calycinum","B2","a","2",NA,NA,0.00339,NA,"Halimium calycinum"
"Las_mulas",2015,"Halimium","calycinum","B2","a","3",NA,NA,0.00311,NA,"Halimium calycinum"
"Las_mulas",2015,"Cistus","salviifolius","A1","a",NA,0,0.07596,0,"Predado","Cistus salviifolius"
"Las_mulas",2015,"Cistus","salviifolius","A1","b","all",42,0.10567,0.04114,NA,"Cistus salviifolius"
"Las_mulas",2015,"Cistus","salviifolius","A2","a","all",34,0.09615,0.03937,NA,"Cistus salviifolius"
"Las_mulas",2015,"Cistus","salviifolius","A3","a","all",40,0.10332,0.05292,NA,"Cistus salviifolius"
"Las_mulas",2015,"Cistus","salviifolius","B1","a","all",53,0.09885,0.05298,NA,"Cistus salviifolius"
"Las_mulas",2015,"Cistus","salviifolius","B1","b","all",61,0.10868,0.05618,NA,"Cistus salviifolius"
"Las_mulas",2015,"Cistus","salviifolius","B1","c","all",59,0.10548,0.06128,NA,"Cistus salviifolius"
"Villamanrique_este",2015,"Cistus","salviifolius","A1","a","all",19,0.11175,0.02509,NA,"Cistus salviifolius"
"Villamanrique_este",2015,"Cistus","salviifolius","A1","b","all",14,0.05883,0.01889,NA,"Cistus salviifolius"
"Villamanrique_este",2015,"Cistus","salviifolius","A1","c",NA,0,0.04486,0,"Predado","Cistus salviifolius"
"Villamanrique_este",2015,"Cistus","salviifolius","A2","a","all",52,0.11613,0.05686,NA,"Cistus salviifolius"
"Villamanrique_este",2015,"Cistus","salviifolius","A2","b","all",63,0.15003,0.07303,NA,"Cistus salviifolius"
"Villamanrique_este",2015,"Cistus","salviifolius","A2","c","all",53,0.10818,0.05394,NA,"Cistus salviifolius"
"Villamanrique_sur",2015,"Halimium","halimifolium","A1","a","all",25,0.04139,0.01152,NA,"Halimium halimifolium"
"Villamanrique_sur",2015,"Halimium","halimifolium","A1","b","all",15,0.02681,0.00394,NA,"Halimium halimifolium"
"Villamanrique_sur",2015,"Halimium","halimifolium","A2","a","all",20,0.0391,0.00829,NA,"Halimium halimifolium"
"Villamanrique_sur",2015,"Halimium","halimifolium","A2","b","all",21,0.03138,0.00389,NA,"Halimium halimifolium"
"Villamanrique_sur",2015,"Halimium","halimifolium","A3","a","all",4,0.02288,0.00243,NA,"Halimium halimifolium"
"Villamanrique_sur",2015,"Halimium","halimifolium","B1","a","all",15,0.03127,0.00236,NA,"Halimium halimifolium"
"Villamanrique_sur",2015,"Halimium","halimifolium","B1","b","all",26,0.0432,0.00767,NA,"Halimium halimifolium"
"Villamanrique_sur",2015,"Halimium","halimifolium","B2","a","all",13,0.03763,0.00582,NA,"Halimium halimifolium"
"Villamanrique_sur",2015,"Halimium","halimifolium","B2","b","all",17,0.03359,0.00705,NA,"Halimium halimifolium"
"Villamanrique_sur",2015,"Halimium","halimifolium","B3","a","all",25,0.03655,0.01051,NA,"Halimium halimifolium"
"Villamanrique_sur",2015,"Cistus","crispus","A1","a",NA,0,0.0202,0,"Predado","Cistus crispus"
"Villamanrique_sur",2015,"Cistus","crispus","A1","b",NA,0,0.02262,0,"Predado","Cistus crispus"
"Villamanrique_sur",2015,"Cistus","crispus","A1","c",NA,0,0.01932,0,"Predado","Cistus crispus"
"Villamanrique_sur",2015,"Cistus","crispus","A1","d",NA,0,0.0218,0,"Predado","Cistus crispus"
"Villamanrique_sur",2015,"Cistus","crispus","A1","e",NA,0,0.03855,0,"Predado","Cistus crispus"
"Villamanrique_sur",2015,"Cistus","crispus","B1","a","all",54,0.08967,0.02584,NA,"Cistus crispus"
"Villamanrique_sur",2015,"Cistus","crispus","B1","b","all",33,0.05972,0.01613,NA,"Cistus crispus"
"Villamanrique_sur",2015,"Cistus","crispus","B2","a","all",68,0.10664,0.03459,NA,"Cistus crispus"
"Villamanrique_sur",2015,"Cistus","crispus","B2","b","all",40,0.05508,0.01758,NA,"Cistus crispus"
"Villamanrique_sur",2015,"Cistus","crispus","B2","c","all",14,0.0629,0.00865,NA,"Cistus crispus"
"Villamanrique_sur",2015,"Cistus","crispus","B2","d","all",29,0.0737,0.01549,NA,"Cistus crispus"
"Villamanrique_sur",2015,"Cistus","salviifolius","A1","a","all",48,0.12077,0.06051,NA,"Cistus salviifolius"
"Villamanrique_sur",2015,"Cistus","salviifolius","A1","b","all",52,0.12729,0.06324,NA,"Cistus salviifolius"
"Villamanrique_sur",2015,"Cistus","salviifolius","A1","c","all",43,0.1248,0.05675,NA,"Cistus salviifolius"
"Villamanrique_sur",2015,"Cistus","salviifolius","A1","d","all",49,0.13632,0.06278,NA,"Cistus salviifolius"
"Villamanrique_sur",2015,"Cistus","ladanifer","A1","a","all",580,0.46902,0.17449,NA,"Cistus ladanifer"
"Villamanrique_sur",2015,"Cistus","ladanifer","A1","b","all",411,0.47118,0.13702,NA,"Cistus ladanifer"
"Villamanrique_sur",2015,"Cistus","ladanifer","B1","b","all",320,0.32672,0.1052,NA,"Cistus ladanifer"
"Villamanrique_sur",2015,"Cistus","ladanifer","B1","c","all",416,0.41333,0.12793,NA,"Cistus ladanifer"
"Villamanrique_sur",2015,"Lavandula","stoechas","A3","a","1",2,0.00369,0.00069,NA,"Lavandula stoechas"
"Villamanrique_sur",2015,"Lavandula","stoechas","A3","a","2",NA,NA,0.00073,NA,"Lavandula stoechas"
"Villamanrique_sur",2015,"Lavandula","stoechas","A3","b","1",3,0.00521,0.00039,NA,"Lavandula stoechas"
"Villamanrique_sur",2015,"Lavandula","stoechas","A3","b","2",NA,NA,0.00033,NA,"Lavandula stoechas"
"Villamanrique_sur",2015,"Lavandula","stoechas","A3","b","3",NA,NA,0.00046,NA,"Lavandula stoechas"
"Villamanrique_sur",2015,"Lavandula","stoechas","A3","c","1",2,0.00427,0.00076,NA,"Lavandula stoechas"
"Villamanrique_sur",2015,"Lavandula","stoechas","A3","c","2",NA,NA,0.00085,NA,"Lavandula stoechas"
"Villamanrique_sur",2015,"Lavandula","stoechas","B1","a","1",1,0.00347,0.00121,NA,"Lavandula stoechas"
"Villamanrique_sur",2015,"Lavandula","stoechas","B1","b","1",1,0.00436,0.00117,NA,"Lavandula stoechas"
"Villamanrique_sur",2015,"Lavandula","stoechas","B1","c","1",1,0.00427,0.00104,NA,"Lavandula stoechas"
"Villamanrique_sur",2015,"Lavandula","stoechas","B2","a",NA,0,0.00362,0,"Predado","Lavandula stoechas"
"Villamanrique_sur",2015,"Lavandula","stoechas","B2","b","1",1,0.00409,0.00095,NA,"Lavandula stoechas"
"El_pinar",2015,"Salvia","rosmarinus","A1","a","1",2,0.00303,0.00073,"1 aborto","Salvia rosmarinus"
"El_pinar",2015,"Salvia","rosmarinus","A1","a","2",NA,NA,0.00049,"1 aborto","Salvia rosmarinus"
"El_pinar",2015,"Salvia","rosmarinus","A1","b","1",3,0.00214,0.00029,NA,"Salvia rosmarinus"
"El_pinar",2015,"Salvia","rosmarinus","A1","b","2",NA,NA,0.00032,NA,"Salvia rosmarinus"
"El_pinar",2015,"Salvia","rosmarinus","A1","b","3",NA,NA,4e-04,NA,"Salvia rosmarinus"
"El_pinar",2015,"Salvia","rosmarinus","A1","c","1",4,0.00198,0.00033,NA,"Salvia rosmarinus"
"El_pinar",2015,"Salvia","rosmarinus","A1","c","2",NA,NA,3e-04,NA,"Salvia rosmarinus"
"El_pinar",2015,"Salvia","rosmarinus","A1","c","3",NA,NA,0.00025,NA,"Salvia rosmarinus"
"El_pinar",2015,"Salvia","rosmarinus","A1","c","4",NA,NA,0.00039,NA,"Salvia rosmarinus"
"El_pinar",2015,"Salvia","rosmarinus","A2","a","1",4,0.00251,0.00053,NA,"Salvia rosmarinus"
"El_pinar",2015,"Salvia","rosmarinus","A2","a","2",NA,NA,0.00039,NA,"Salvia rosmarinus"
"El_pinar",2015,"Salvia","rosmarinus","A2","a","3",NA,NA,0.00042,NA,"Salvia rosmarinus"
"El_pinar",2015,"Salvia","rosmarinus","A2","a","4",NA,NA,0.00047,NA,"Salvia rosmarinus"
"El_pinar",2015,"Salvia","rosmarinus","A2","b","1",3,0.00299,0.00061,"1 aborto","Salvia rosmarinus"
"El_pinar",2015,"Salvia","rosmarinus","A2","b","2",NA,NA,0.00068,"1 aborto","Salvia rosmarinus"
"El_pinar",2015,"Salvia","rosmarinus","A2","b","3",NA,NA,0.00059,"1 aborto","Salvia rosmarinus"
"El_pinar",2015,"Salvia","rosmarinus","A3","a","1",4,0.00184,0.00023,NA,"Salvia rosmarinus"
"El_pinar",2015,"Salvia","rosmarinus","A3","a","2",NA,NA,0.00021,NA,"Salvia rosmarinus"
"El_pinar",2015,"Salvia","rosmarinus","A3","a","3",NA,NA,0.00028,NA,"Salvia rosmarinus"
"El_pinar",2015,"Salvia","rosmarinus","A3","a","4",NA,NA,0.00016,NA,"Salvia rosmarinus"
"El_pinar",2015,"Salvia","rosmarinus","B1","a","1",1,0.00227,0.00072,"3 abortos","Salvia rosmarinus"
"El_pinar",2015,"Salvia","rosmarinus","B1","b","1",2,0.0025,0.00049,"2 abortos","Salvia rosmarinus"
"El_pinar",2015,"Salvia","rosmarinus","B1","b","2",NA,NA,0.00054,"2 abortos","Salvia rosmarinus"
"El_pinar",2015,"Salvia","rosmarinus","B2","a","1",2,0.0022,4e-04,"2 abortos","Salvia rosmarinus"
"El_pinar",2015,"Salvia","rosmarinus","B2","a","2",NA,NA,0.00039,"2 abortos","Salvia rosmarinus"
"El_pinar",2015,"Salvia","rosmarinus","B2","b","1",1,0.0029,0.00105,"2 abortos","Salvia rosmarinus"
"El_pinar",2015,"Salvia","rosmarinus","B3","a","1",2,0.00225,0.00053,"2 abortos","Salvia rosmarinus"
"El_pinar",2015,"Salvia","rosmarinus","B3","a","2",NA,NA,0.00041,"2 abortos","Salvia rosmarinus"
"El_pinar",2015,"Salvia","rosmarinus","C1","a","1",2,0.00216,0.00045,"2 abortos","Salvia rosmarinus"
"El_pinar",2015,"Salvia","rosmarinus","C1","a","2",NA,NA,0.00047,"2 abortos","Salvia rosmarinus"
"El_pinar",2015,"Salvia","rosmarinus","C3","a","1",2,0.00207,0.00046,"2 abortos","Salvia rosmarinus"
"El_pinar",2015,"Salvia","rosmarinus","C3","a","2",NA,NA,0.00052,"2 abortos","Salvia rosmarinus"
"El_pinar",2015,"Salvia","rosmarinus","C3","b","1",3,0.00255,0.00034,"1 aborto","Salvia rosmarinus"
"El_pinar",2015,"Salvia","rosmarinus","C3","b","2",NA,NA,0.00041,"1 aborto","Salvia rosmarinus"
"El_pinar",2015,"Salvia","rosmarinus","C3","b","3",NA,NA,3e-04,"1 aborto","Salvia rosmarinus"
"El_pinar",2015,"Salvia","rosmarinus","C3","c","1",1,0.00204,0.00075,"3 abortos","Salvia rosmarinus"
"Pinares_de_hinojos",2015,"Cistus","libanotis","A1","a","all",13,0.02612,0.00641,NA,"Cistus libanotis"
"Pinares_de_hinojos",2015,"Cistus","libanotis","A2","a","all",21,0.02603,0.00539,NA,"Cistus libanotis"
"Pinares_de_hinojos",2015,"Cistus","libanotis","A3","a","all",9,0.02101,0.00591,NA,"Cistus libanotis"
"Pinares_de_hinojos",2015,"Cistus","libanotis","A3","b","all",16,0.02362,0.00772,NA,"Cistus libanotis"
"Pinares_de_hinojos",2015,"Cistus","libanotis","B1","a","all",12,0.04496,0.00943,NA,"Cistus libanotis"
"Pinares_de_hinojos",2015,"Cistus","libanotis","B1","b","all",16,0.03745,0.01073,NA,"Cistus libanotis"
"Pinares_de_hinojos",2015,"Cistus","libanotis","B2","a","all",13,0.042,0.01167,NA,"Cistus libanotis"
"Pinares_de_hinojos",2015,"Cistus","libanotis","B3","a","all",21,0.03979,0.01279,NA,"Cistus libanotis"
"Pinares_de_hinojos",2015,"Cistus","libanotis","B3","b","all",24,0.05684,0.02079,NA,"Cistus libanotis"
"Pinares_de_hinojos",2015,"Cistus","salviifolius","A1","a","all",33,0.10492,0.03699,NA,"Cistus salviifolius"
"Pinares_de_hinojos",2015,"Cistus","salviifolius","A1","b","all",37,0.14251,0.05754,NA,"Cistus salviifolius"
"Pinares_de_hinojos",2015,"Cistus","salviifolius","A2","a","all",44,0.14877,0.06889,NA,"Cistus salviifolius"
"Pinares_de_hinojos",2015,"Cistus","salviifolius","A3","a","all",36,0.10559,0.05092,NA,"Cistus salviifolius"
"Pinares_de_hinojos",2015,"Cistus","salviifolius","B1","a",NA,0,0.06592,0,"Predado","Cistus salviifolius"
"Pinares_de_hinojos",2015,"Cistus","salviifolius","B1","b","all",22,0.08923,0.0296,NA,"Cistus salviifolius"
"Pinares_de_hinojos",2015,"Cistus","salviifolius","B2","a","all",44,0.10248,0.05498,NA,"Cistus salviifolius"
"Pinares_de_hinojos",2015,"Cistus","salviifolius","B2","b","all",30,0.10526,0.04464,NA,"Cistus salviifolius"
"Pinares_de_hinojos",2015,"Cistus","salviifolius","B3","a","all",62,0.10817,0.0537,NA,"Cistus salviifolius"
"Pinares_de_hinojos",2015,"Retama","sphaerocarpa","B2","a","1",3,0.14628,0.0066,"Predado","Retama sphaerocarpa"
"Pinares_de_hinojos",2015,"Retama","sphaerocarpa","B2","a","2",NA,NA,0.00664,"Predado","Retama sphaerocarpa"
"Pinares_de_hinojos",2015,"Retama","sphaerocarpa","B2","a","3",NA,NA,0.00658,"Predado","Retama sphaerocarpa"
"Esparragal",2015,"Halimium","halimifolium","A1","a","all",13,0.04837,0.00777,NA,"Halimium halimifolium"
"Esparragal",2015,"Halimium","halimifolium","A1","b","all",14,0.04989,0.00709,NA,"Halimium halimifolium"
"Esparragal",2015,"Halimium","halimifolium","A1","c","all",12,0.04782,0.00687,NA,"Halimium halimifolium"
"Esparragal",2015,"Halimium","halimifolium","A2","a","all",16,0.05037,0.00724,NA,"Halimium halimifolium"
"Esparragal",2015,"Halimium","halimifolium","A2","b","all",12,0.04675,0.0067,NA,"Halimium halimifolium"
"Esparragal",2015,"Halimium","halimifolium","A3","a","all",6,0.04763,0.00383,NA,"Halimium halimifolium"
"Esparragal",2015,"Halimium","halimifolium","A3","b","all",15,0.05706,0.00869,NA,"Halimium halimifolium"
"Esparragal",2015,"Cistus","salviifolius","A1","a","all",20,0.0653,0.0243,NA,"Cistus salviifolius"
"Esparragal",2015,"Cistus","salviifolius","A1","b",NA,0,0.05419,0,NA,"Cistus salviifolius"
"Esparragal",2015,"Cistus","salviifolius","A2","a","all",14,0.07719,0.01332,NA,"Cistus salviifolius"
"Esparragal",2015,"Cistus","salviifolius","A3","a","all",13,0.07258,0.01737,NA,"Cistus salviifolius"
"Esparragal",2015,"Lavandula","pedunculata","A1","a","1",2,0.00265,0.00084,NA,"Lavandula pedunculata"
"Esparragal",2015,"Lavandula","pedunculata","A1","a","2",NA,NA,0.00032,NA,"Lavandula pedunculata"
"Esparragal",2015,"Lavandula","pedunculata","A1","b","1",1,0.00303,0.00086,NA,"Lavandula pedunculata"
"Esparragal",2015,"Lavandula","pedunculata","A2","a","1",3,0.00307,0.00026,NA,"Lavandula pedunculata"
"Esparragal",2015,"Lavandula","pedunculata","A2","a","2",NA,NA,0.00028,NA,"Lavandula pedunculata"
"Esparragal",2015,"Lavandula","pedunculata","A2","a","3",NA,NA,1e-04,NA,"Lavandula pedunculata"
"Esparragal",2015,"Lavandula","pedunculata","A2","b","1",2,0.00375,0.00072,NA,"Lavandula pedunculata"
"Esparragal",2015,"Lavandula","pedunculata","A2","b","2",NA,NA,0.00079,NA,"Lavandula pedunculata"
"Esparragal",2015,"Lavandula","pedunculata","A3","a",NA,0,0.00295,0,"Predado","Lavandula pedunculata"
"Esparragal",2015,"Lavandula","pedunculata","A3","b","1",1,0.00339,0.00089,NA,"Lavandula pedunculata"
"Esparragal",2015,"Lavandula","pedunculata","A3","c",NA,0,0.0023,0,"Predado","Lavandula pedunculata"
"Esparragal",2015,"Lavandula","pedunculata","B1","a","1",3,0.00195,5e-05,NA,"Lavandula pedunculata"
"Esparragal",2015,"Lavandula","pedunculata","B1","a","2",NA,NA,4e-05,NA,"Lavandula pedunculata"
"Esparragal",2015,"Lavandula","pedunculata","B1","a","3",NA,NA,2e-05,NA,"Lavandula pedunculata"
"Esparragal",2015,"Lavandula","pedunculata","B1","b","1",2,0.00225,0.00014,NA,"Lavandula pedunculata"
"Esparragal",2015,"Lavandula","pedunculata","B1","b","2",NA,NA,6e-05,NA,"Lavandula pedunculata"
"Esparragal",2015,"Lavandula","pedunculata","B1","c","1",1,0.00196,5e-05,NA,"Lavandula pedunculata"
"Esparragal",2015,"Lavandula","pedunculata","B2","a","1",1,0.00143,3e-05,NA,"Lavandula pedunculata"
"Esparragal",2015,"Lavandula","pedunculata","B2","b",NA,0,0.0014,0,"Predado","Lavandula pedunculata"
"Esparragal",2015,"Lavandula","pedunculata","B2","c","1",1,0.00202,0.00018,NA,"Lavandula pedunculata"
"Esparragal",2015,"Lavandula","pedunculata","B3","a","1",1,0.00234,0.00062,NA,"Lavandula pedunculata"
"Esparragal",2015,"Lavandula","pedunculata","B3","b",NA,0,0.00148,0,"Predado","Lavandula pedunculata"
"Esparragal",2015,"Lavandula","pedunculata","B3","c","1",2,0.00245,0.00056,NA,"Lavandula pedunculata"
"Esparragal",2015,"Lavandula","pedunculata","B3","c","2",NA,NA,0.00041,NA,"Lavandula pedunculata"
"Villamanrique_este",2016,"Cistus","salviifolius","A1","a","all",14,0.03931,0.00452,"Predado","Cistus salviifolius"
"Villamanrique_este",2016,"Cistus","salviifolius","A1","b","all",63,0.13717,0.07673,NA,"Cistus salviifolius"
"Villamanrique_este",2016,"Cistus","salviifolius","A1","c","all",29,0.04066,0.01647,NA,"Cistus salviifolius"
"Villamanrique_este",2016,"Cistus","salviifolius","A1","d","all",41,0.07077,0.03771,NA,"Cistus salviifolius"
"Villamanrique_este",2016,"Cistus","salviifolius","B1","a","all",29,0.09556,0.03046,"Predado","Cistus salviifolius"
